0;0;0;8316;-992;13704
0;0;0;8384;-964;13860
0;0;0;8388;-940;13752
0;0;0;8388;-984;13576
0;0;0;8352;-940;13576
0;0;0;8304;-1032;13768
0;0;0;8380;-992;13728
0;0;0;8360;-1028;13652
0;0;0;8360;-1028;13652
0;0;0;8432;-1040;13736
0;0;0;8424;-1004;13772
0;0;0;8400;-1020;13764
0;0;0;8400;-988;13700
0;0;0;8408;-1004;13612
0;0;0;8380;-904;13680
0;0;0;8320;-864;13780
0;0;0;8420;-964;13716
0;0;0;8472;-996;13704
0;0;0;8472;-996;13704
0;0;0;8384;-936;13708
0;0;0;8344;-976;13808
0;0;0;8304;-996;13820
0;0;0;8432;-956;13704
0;0;0;8420;-1004;13676
0;0;0;8396;-968;13784
0;0;0;8484;-992;13748
0;0;0;8448;-904;13764
0;0;0;8424;-968;13756
0;0;0;8424;-968;13756
0;0;0;8340;-960;13856
0;0;0;8496;-1020;13844
0;0;0;8392;-1048;13796
0;0;0;8368;-1040;13664
0;0;0;8388;-948;13772
0;0;0;8436;-964;13816
0;0;0;8300;-972;13740
0;0;0;8344;-944;13916
0;0;0;8296;-960;13784
0;0;0;8296;-960;13784
0;0;0;8392;-968;13892
0;0;0;8400;-988;13832
0;0;0;8360;-992;13716
0;0;0;8396;-956;13728
0;0;0;8324;-952;13856
0;0;0;8464;-992;13828
0;0;0;8348;-988;13816
0;0;0;8364;-1016;13752
0;0;0;8364;-1016;13752
0;0;0;8356;-936;13756
0;0;0;8480;-972;13780
0;0;0;8504;-904;13748
0;0;0;8424;-988;13748
0;0;0;8368;-956;13712
0;0;0;8432;-908;13852
0;0;0;8404;-1000;13652
0;0;0;8384;-1024;13664
0;0;0;8384;-964;13624
0;0;0;8384;-964;13624
0;0;0;8392;-1012;13696
0;0;0;8392;-1016;13700
0;0;0;8388;-1108;13776
0;0;0;8360;-1016;13732
0;0;0;8424;-940;13644
0;0;0;8480;-1052;13644
0;0;0;8360;-1124;13656
0;0;0;8316;-952;13804
