0;4432;-15976;-852;0
0;4332;-15972;-928;0
0;4420;-15968;-860;0
0;4400;-16004;-864;0
0;4384;-15912;-892;0
0;4412;-15852;-832;0
0;4488;-15944;-848;0
0;4540;-15984;-840;0
0;4540;-15984;-840;0
0;4468;-15920;-880;0
0;4532;-15900;-840;0
0;4408;-16000;-984;0
0;4476;-16024;-844;0
0;4400;-15896;-992;0
0;4432;-15928;-904;0
0;4420;-16056;-892;0
0;4372;-15936;-916;0
0;4384;-15932;-776;0
0;4384;-15932;-776;0
0;4344;-15896;-836;0
0;4496;-15820;-808;0
0;4508;-15904;-792;0
0;4356;-15896;-924;0
0;4400;-15912;-916;0
0;4480;-15988;-872;0
0;4440;-16004;-880;0
0;4424;-15900;-864;0
0;4468;-15880;-828;0
0;4440;-15928;-944;0
0;4440;-15928;-944;0
0;4356;-15912;-904;0
0;4416;-15904;-892;0
0;4376;-15960;-900;0
0;4352;-15824;-884;0
0;4312;-15960;-960;0
0;4400;-15872;-1012;0
0;4436;-15816;-820;0
0;4388;-15860;-832;0
0;4548;-15912;-924;0
0;4548;-15912;-924;0
0;4560;-15828;-852;0
0;4480;-15820;-952;0
0;4388;-15904;-820;0
0;4384;-15968;-888;0
0;4436;-15904;-920;0
0;4484;-15944;-852;0
0;4424;-15884;-760;0
0;4364;-15936;-828;0
0;4380;-15948;-904;0
0;4380;-15948;-904;0
0;4360;-16012;-996;0
0;4352;-16032;-800;0
0;4392;-15940;-792;0
0;4364;-15936;-800;0
0;4360;-15920;-840;0
0;4348;-16000;-760;0
0;4360;-15928;-740;0
0;4352;-16040;-860;0
0;4364;-16048;-844;0
0;4364;-16048;-844;0
0;4408;-16000;-932;0
0;4480;-16048;-864;0
0;4380;-16016;-932;0
0;4376;-16000;-764;0
0;4384;-15976;-828;0
0;4460;-15928;-800;0
0;4428;-15896;-736;0
0;4448;-16000;-832;0
0;4452;-15920;-924;0
0;4452;-15920;-924;0
0;4380;-15920;-868;0
0;4428;-15928;-828;0
0;4468;-15864;-928;0
0;4352;-15864;-904;0
0;4412;-15900;-920;0
0;4448;-15928;-964;0
0;4332;-15892;-756;0
0;4420;-15976;-876;0
0;4480;-15956;-952;0
0;4508;-15844;-900;0
0;4508;-15844;-900;0
0;4424;-15848;-1016;0
0;4392;-15812;-924;0
0;4380;-15756;-940;0
0;4332;-15836;-892;0
0;4424;-15908;-748;0
0;4516;-15900;-932;0
0;4424;-15932;-756;0
0;4408;-16012;-908;0
0;4452;-15904;-876;0
0;4452;-15904;-876;0
0;4508;-15936;-868;0
0;4480;-15956;-816;0
0;4436;-15972;-824;0
0;4540;-15976;-944;0
0;4504;-15992;-992;0
0;4388;-15984;-1044;0
0;4360;-15928;-1000;0
0;4368;-15892;-952;0
0;4364;-15964;-860;0
0;4364;-15964;-860;0
0;4408;-15968;-768;0
0;4388;-16000;-988;0
0;4260;-15960;-944;0
0;4308;-15968;-940;0
0;4332;-15964;-840;0
0;4308;-15952;-924;0
0;4372;-15940;-916;0
0;4352;-15908;-924;0
0;4420;-15800;-920;0
0;4420;-15800;-920;0
0;4412;-15928;-904;0
0;4280;-15892;-852;0
0;4364;-15964;-912;0
0;4340;-15944;-944;0
0;4452;-15988;-968;0
0;4440;-16004;-1068;0
0;4424;-16044;-856;0
0;4404;-15944;-1012;0
0;4376;-15924;-1004;0
0;4376;-15924;-1004;0
0;4460;-15888;-868;0
0;4484;-15880;-880;0
0;4420;-15932;-864;0
0;4492;-16020;-856;0
