0;0;0;-64;15364;4740
0;0;0;112;15336;4760
0;0;0;-32;15344;4784
0;0;0;108;15352;4844
0;0;0;16;15336;4732
0;0;0;-40;15416;4696
0;0;0;52;15404;4576
0;0;0;52;15404;4576
0;0;0;0;15424;4668
0;0;0;56;15384;4660
0;0;0;20;15372;4692
0;0;0;28;15316;4708
0;0;0;20;15460;4764
0;0;0;-48;15436;4696
0;0;0;-60;15464;4696
0;0;0;-52;15416;4748
0;0;0;-28;15344;4848
0;0;0;-28;15344;4848
0;0;0;64;15316;4676
0;0;0;-36;15296;4588
0;0;0;-20;15284;4648
0;0;0;36;15252;4724
0;0;0;16;15288;4600
0;0;0;164;15392;4588
0;0;0;60;15408;4684
0;0;0;-56;15416;4808
0;0;0;28;15384;4856
0;0;0;28;15384;4856
0;0;0;16;15420;4820
0;0;0;-4;15516;4776
0;0;0;-4;15440;4784
0;0;0;28;15444;4720
0;0;0;36;15356;4684
0;0;0;40;15352;4804
0;0;0;-32;15292;4732
0;0;0;-88;15240;4668
0;0;0;-136;15320;4804
0;0;0;-136;15320;4804
0;0;0;-84;15392;4836
0;0;0;-44;15376;4620
0;0;0;-4;15352;4796
0;0;0;-88;15328;4632
0;0;0;-120;15404;4728
0;0;0;44;15432;4712
0;0;0;-36;15308;4696
0;0;0;16;15364;4740
0;0;0;16;15364;4740
0;0;0;-28;15408;4712
0;0;0;-32;15348;4740
0;0;0;4;15368;4712
0;0;0;16;15388;4624
0;0;0;-8;15360;4616
0;0;0;40;15408;4672
0;0;0;-76;15412;4812
0;0;0;-52;15456;4744
0;0;0;32;15492;4608
0;0;0;32;15492;4608
0;0;0;48;15460;4680
0;0;0;88;15396;4808
0;0;0;-72;15392;4856
0;0;0;-64;15420;4692
0;0;0;-60;15500;4652
0;0;0;-116;15456;4804
0;0;0;-24;15504;4804
0;0;0;48;15432;4744
0;0;0;56;15416;4752
0;0;0;56;15416;4752
0;0;0;88;15464;4804
0;0;0;88;15564;4820
0;0;0;92;15480;4644
0;0;0;112;15432;4568
0;0;0;64;15528;4672
0;0;0;24;15620;4704
0;0;0;-40;15540;4572
0;0;0;-16;15524;4692
0;0;0;-16;15512;4784
0;0;0;-16;15512;4784
0;0;0;-84;15492;4772
0;0;0;16;15488;4668
0;0;0;-116;15328;4548
0;0;0;-76;15324;4632
0;0;0;12;15456;4756
0;0;0;16;15512;4772
0;0;0;96;15472;4692
0;0;0;36;15444;4716
0;0;0;8;15424;4820
0;0;0;8;15424;4820
0;0;0;-16;15416;4788
0;0;0;-76;15472;4708
0;0;0;-44;15460;4640
0;0;0;-84;15428;4712
0;0;0;40;15428;4744
0;0;0;84;15500;4704
0;0;0;8;15476;4764
0;0;0;96;15452;4728
0;0;0;96;15452;4728
0;0;0;60;15468;4676
0;0;0;76;15352;4668
0;0;0;28;15432;4652
0;0;0;20;15528;4724
0;0;0;96;15508;4676
0;0;0;-52;15384;4656
0;0;0;20;15400;4820
0;0;0;-20;15456;4856
0;0;0;-32;15416;4852
0;0;0;-32;15416;4852
0;0;0;-140;15520;4872
0;0;0;-204;15472;4756
0;0;0;-232;15440;4600
0;0;0;-36;15408;4628
0;0;0;12;15384;4676
0;0;0;-108;15380;4804
0;0;0;-76;15352;4696
0;0;0;-68;15424;4652
0;0;0;-56;15460;4584
0;0;0;-56;15460;4584
0;0;0;-28;15388;4632
0;0;0;44;15348;4740
0;0;0;-4;15484;4780
0;0;0;-72;15460;4908
0;0;0;4;15464;4804
0;0;0;56;15492;4680
0;0;0;80;15412;4780
0;0;0;16;15404;4728
0;0;0;-32;15476;4716
