105203882;8404;-400;13832;0
0;8408;-364;13776;0
0;8436;-388;13892;0
0;8416;-400;13924;0
0;8424;-380;13864;0
0;8412;-376;13900;0
0;8372;-444;13864;0
0;8392;-380;13900;0
0;8288;-328;13840;0
0;8376;-356;13632;0
0;8376;-356;13632;0
0;8444;-352;13792;0
0;8380;-420;13996;0
0;8344;-484;13956;0
0;8380;-548;13848;0
0;8360;-432;13844;0
0;8340;-392;13828;0
0;8332;-332;13832;0
0;8412;-380;13808;0
0;8388;-420;13856;0
0;8388;-420;13856;0
0;8296;-472;13840;0
0;8400;-500;13748;0
0;8416;-444;14000;0
0;8356;-404;13944;0
0;8332;-476;13924;0
0;8396;-504;13932;0
0;8368;-428;13932;0
0;8376;-444;13884;0
0;8264;-432;13876;0
0;8264;-432;13876;0
0;8240;-408;13832;0
0;8420;-480;13916;0
0;8384;-504;13852;0
0;8336;-580;13700;0
0;8272;-532;13756;0
0;8312;-496;13732;0
0;8224;-488;13820;0
0;8236;-456;13772;0
0;8368;-420;13776;0
0;8368;-420;13776;0
0;8404;-400;13812;0
0;8280;-440;13852;0
0;8360;-424;13924;0
0;8424;-468;13816;0
0;8384;-444;13832;0
0;8372;-428;13876;0
0;8360;-392;13952;0
0;8316;-452;13916;0
0;8352;-344;13764;0
0;8352;-344;13764;0
0;8300;-404;13872;0
0;8372;-456;13864;0
0;8344;-392;13820;0
0;8324;-420;13776;0
0;8324;-460;13884;0
0;8392;-484;13904;0
0;8284;-312;13884;0
0;8392;-332;13856;0
0;8448;-440;13864;0
0;8448;-440;13864;0
0;8392;-432;13944;0
0;8388;-344;13848;0
0;8376;-372;13944;0
0;8360;-452;13908;0
0;8484;-404;13760;0
0;8456;-456;13844;0
0;8516;-392;13896;0
0;8332;-352;13972;0
0;8324;-428;13856;0
0;8324;-428;13856;0
0;8416;-416;13820;0
0;8440;-360;13776;0
0;8368;-384;13804;0
0;8372;-424;13800;0
0;8360;-364;13788;0
0;8332;-412;13828;0
0;8336;-376;13792;0
0;8352;-408;13748;0
0;8364;-388;13896;0
0;8364;-388;13896;0
0;8376;-436;13928;0
0;8380;-408;13856;0
0;8452;-428;13868;0
0;8456;-532;13920;0
0;8452;-448;13872;0
0;8516;-440;13860;0
0;8460;-420;13824;0
0;8500;-396;13968;0
0;8500;-396;13968;0
0;8388;-364;13844;0
0;8316;-316;13732;0
0;8392;-336;13760;0
0;8492;-332;13788;0
0;8504;-352;13784;0
0;8484;-344;13880;0
0;8504;-404;13748;0
0;8408;-372;13824;0
0;8364;-336;13824;0
0;8364;-336;13824;0
0;8472;-364;13776;0
0;8448;-452;13848;0
0;8480;-472;13792;0
0;8388;-388;13740;0
0;8408;-272;13792;0
0;8472;-412;13836;0
0;8420;-488;13940;0
0;8400;-464;13880;0
0;8460;-436;13900;0
0;8460;-436;13900;0
0;8456;-484;13864;0
0;8452;-396;13768;0
0;8452;-444;13832;0
0;8420;-376;13848;0
0;8436;-432;13844;0
0;8412;-380;13912;0
0;8408;-400;13668;0
0;8416;-412;13800;0
0;8396;-484;13928;0
0;8396;-484;13928;0
0;8452;-452;13888;0
0;8424;-352;14040;0
0;8436;-348;13792;0
0;8348;-404;13768;0
0;8384;-464;13836;0
0;8448;-416;13916;0
0;8428;-396;13836;0
0;8384;-420;13868;0
0;8412;-384;13920;0
0;8412;-384;13920;0
0;8416;-480;13804;0
0;8328;-464;13944;0
0;8328;-476;13908;0
0;8336;-412;13940;0
0;8372;-396;14036;0
0;8412;-380;13808;0
0;8356;-440;13780;0
0;8404;-448;13940;0
0;8408;-436;13912;0
0;8408;-436;13912;0
0;8368;-436;13804;0
0;8348;-496;13680;0
0;8388;-464;13736;0
0;8384;-356;13760;0
0;8364;-292;13832;0
0;8392;-392;13924;0
0;8380;-412;13864;0
0;8360;-444;13852;0
0;8432;-428;13800;0
0;8432;-428;13800;0
0;8432;-428;13964;0
0;8380;-384;13968;0
0;8388;-304;13792;0
0;8392;-440;13900;0
0;8388;-392;13912;0
0;8456;-520;13840;0
0;8408;-508;13832;0
0;8432;-504;13856;0
0;8388;-452;13796;0
0;8388;-452;13796;0
0;8500;-504;13912;0
0;8372;-464;13904;0
0;8360;-384;13828;0
0;8348;-356;13768;0
0;8464;-412;13832;0
0;8432;-424;13992;0
0;8356;-452;13880;0
0;8348;-468;13896;0
0;8280;-440;13940;0
0;8280;-440;13940;0
0;8308;-420;13968;0
0;8384;-488;13980;0
0;8380;-476;13860;0
0;8332;-588;13984;0
0;8444;-476;14004;0
0;8392;-484;13748;0
0;8376;-436;13836;0
0;8380;-464;13968;0
0;8264;-508;13852;0
0;8264;-508;13852;0
0;8364;-464;13848;0
0;8372;-528;13876;0
0;8284;-508;13960;0
0;8352;-472;13888;0
0;8364;-416;13968;0
0;8324;-500;13832;0
0;8376;-516;13836;0
0;8356;-420;13976;0
0;8320;-468;13900;0
0;8320;-468;13900;0
0;8384;-392;13868;0
0;8396;-356;13836;0
0;8440;-480;13852;0
0;8424;-472;13872;0
0;8408;-424;14064;0
0;8328;-492;13968;0
0;8400;-480;13896;0
0;8432;-464;14004;0
0;8320;-460;13972;0
0;8320;-460;13972;0
0;8324;-400;13884;0
0;8360;-472;13864;0
0;8372;-400;13804;0
0;8324;-448;13968;0
0;8348;-492;14012;0
0;8356;-524;14000;0
0;8412;-552;13980;0
0;8352;-568;14044;0
0;8308;-444;14016;0
0;8308;-444;14016;0
0;8364;-400;14020;0
0;8408;-412;14032;0
0;8352;-404;13944;0
0;8352;-420;14068;0
0;8424;-420;13912;0
0;8412;-476;13816;0
0;8352;-444;13892;0
0;8360;-444;13832;0
0;8504;-472;13764;0
0;8504;-472;13764;0
0;8400;-476;13808;0
0;8376;-424;13976;0
0;8392;-432;14052;0
0;8412;-380;14068;0
0;8428;-404;13952;0
0;8420;-436;13920;0
0;8408;-468;14028;0
0;8324;-448;13976;0
0;8388;-372;13796;0
0;8388;-372;13796;0
0;8336;-412;13828;0
0;8336;-420;13888;0
0;8408;-380;13920;0
0;8392;-396;13864;0
0;8368;-460;13944;0
0;8364;-476;13972;0
0;8444;-488;13920;0
0;8476;-364;13952;0
0;8476;-364;13952;0
0;8348;-360;13928;0
0;8364;-308;13868;0
0;8388;-304;13784;0
0;8416;-392;13820;0
0;8508;-436;13924;0
0;8420;-384;13856;0
0;8324;-432;13788;0
0;8356;-408;13768;0
0;8468;-420;13844;0
0;8468;-420;13844;0
0;8420;-388;13840;0
0;8296;-360;13852;0
0;8348;-440;13900;0
0;8396;-484;13860;0
0;8372;-456;13972;0
0;8424;-404;13800;0
0;8452;-364;13884;0
0;8384;-288;13912;0
0;8456;-324;13776;0
0;8456;-324;13776;0
0;8480;-380;13724;0
0;8396;-336;13952;0
0;8412;-340;14028;0
0;8372;-412;13804;0
0;8392;-456;13864;0
0;8380;-428;13888;0
0;8420;-344;13780;0
0;8404;-320;13828;0
0;8372;-420;13852;0
0;8372;-420;13852;0
0;8356;-384;13864;0
0;8436;-388;13816;0
0;8396;-408;13920;0
0;8300;-432;13852;0
0;8364;-332;13820;0
0;8428;-388;13848;0
0;8364;-360;13716;0
0;8412;-408;13800;0
0;8468;-384;14004;0
0;8468;-384;14004;0
0;8404;-336;13896;0
0;8364;-432;13856;0
0;8404;-444;13936;0
0;8364;-388;13848;0
0;8440;-372;13880;0
0;8480;-416;13880;0
0;8364;-392;13972;0
0;8388;-408;13908;0
0;8520;-380;13824;0
0;8520;-380;13824;0
0;8408;-372;13792;0
0;8380;-368;13784;0
0;8468;-356;13816;0
0;8392;-436;13776;0
0;8440;-376;13804;0
0;8448;-364;13772;0
0;8404;-420;13736;0
0;8408;-448;13816;0
0;8408;-456;13748;0
0;8408;-456;13748;0
0;8356;-444;13844;0
0;8348;-380;13896;0
0;8404;-352;13916;0
0;8436;-408;13836;0
0;8464;-440;13800;0
0;8420;-432;13832;0
0;8428;-444;13836;0
0;8492;-420;13876;0
0;8464;-376;13776;0
0;8464;-376;13776;0
0;8408;-412;13840;0
0;8456;-412;13880;0
0;8508;-440;13852;0
0;8396;-492;13780;0
0;8388;-408;13860;0
0;8400;-372;13888;0
0;8392;-416;13896;0
0;8416;-344;13900;0
0;8480;-412;13952;0
0;8480;-412;13952;0
0;8408;-440;13880;0
0;8380;-440;13896;0
0;8444;-492;13808;0
0;8308;-512;13788;0
0;8316;-540;13828;0
0;8328;-428;13964;0
0;8396;-484;13808;0
0;8364;-512;13680;0
0;8388;-536;13700;0
0;8388;-536;13700;0
0;8416;-484;13864;0
0;8464;-496;13920;0
0;8444;-504;13840;0
0;8340;-444;13940;0
0;8388;-476;13812;0
0;8400;-376;13896;0
0;8336;-468;13796;0
0;8448;-500;13828;0
0;8472;-476;13864;0
0;8472;-476;13864;0
0;8396;-452;13872;0
0;8392;-452;13780;0
0;8296;-488;13872;0
0;8328;-464;13836;0
0;8392;-524;13852;0
