0;0;0;9204;3104;12792
0;0;0;9204;3104;12792
0;0;0;9216;3220;12856
0;0;0;9232;3188;12860
0;0;0;9144;3128;12952
0;0;0;9280;3048;12928
0;0;0;9236;3064;12916
0;0;0;9276;3144;12840
0;0;0;9256;3136;12928
0;0;0;9244;3080;12912
0;0;0;9216;3100;12860
0;0;0;9216;3100;12860
0;0;0;9276;3108;12728
0;0;0;9260;3064;12904
0;0;0;9232;3060;12888
0;0;0;9232;3036;12840
0;0;0;9284;3020;12820
0;0;0;9264;3112;12880
0;0;0;9192;3096;12800
0;0;0;9264;3196;12820
0;0;0;9332;3048;12856
0;0;0;9332;3048;12856
0;0;0;9312;3052;12872
0;0;0;9200;3096;12968
0;0;0;9220;3168;12984
0;0;0;9228;3184;12904
0;0;0;9216;3096;12896
0;0;0;9232;3076;12840
0;0;0;9176;3096;12768
0;0;0;9260;3100;12836
0;0;0;9284;3112;12932
0;0;0;9284;3112;12932
0;0;0;9152;3108;13024
0;0;0;9160;3160;12996
0;0;0;9224;3152;12876
0;0;0;9228;3020;12992
0;0;0;9300;3116;13084
0;0;0;9308;3108;12860
0;0;0;9228;3044;12944
0;0;0;9288;3084;12920
0;0;0;9264;3144;12896
0;0;0;9264;3144;12896
0;0;0;9156;3180;12796
0;0;0;9172;3124;12816
0;0;0;9212;3020;12960
0;0;0;9172;3092;12952
0;0;0;9204;3064;12868
0;0;0;9268;3096;12920
0;0;0;9212;3060;12856
0;0;0;9236;3104;12904
0;0;0;9236;3104;12904
0;0;0;9184;3128;12768
0;0;0;9188;3092;12808
0;0;0;9160;3120;12760
0;0;0;9184;3144;12884
0;0;0;9160;3084;12960
0;0;0;9248;3016;12860
0;0;0;9192;3104;12772
0;0;0;9304;3132;12732
0;0;0;9232;3164;12796
0;0;0;9232;3164;12796
0;0;0;9172;3116;12864
0;0;0;9204;3116;12896
0;0;0;9328;3124;12792
0;0;0;9300;3088;12852
0;0;0;9340;3100;12832
0;0;0;9268;3088;12752
0;0;0;9344;3088;12840
0;0;0;9368;3148;12868
0;0;0;9296;3160;12916
0;0;0;9296;3160;12916
0;0;0;9320;3052;13000
0;0;0;9248;3104;12952
0;0;0;9268;3160;12908
0;0;0;9280;3148;12888
0;0;0;9256;3100;12920
0;0;0;9324;3044;12892
0;0;0;9244;3136;12920
0;0;0;9228;3048;13008
0;0;0;9192;3052;12980
0;0;0;9192;3052;12980
0;0;0;9328;3092;12876
0;0;0;9156;3160;12912
0;0;0;9212;3160;12864
0;0;0;9160;3012;12960
0;0;0;9128;2972;12904
0;0;0;9264;3104;12816
0;0;0;9276;3172;12868
0;0;0;9184;3044;12812
0;0;0;9248;2968;12876
0;0;0;9248;2968;12876
0;0;0;9304;3024;12824
0;0;0;9380;3064;12820
0;0;0;9268;3116;12844
0;0;0;9164;3160;13016
0;0;0;9208;3120;12836
0;0;0;9268;3008;12736
0;0;0;9292;2976;12840
0;0;0;9380;2972;12896
0;0;0;9428;3072;12900
0;0;0;9428;3072;12900
0;0;0;9280;3072;12964
0;0;0;9196;3024;12896
0;0;0;9260;2964;12928
0;0;0;9300;3036;13068
0;0;0;9320;3148;12980
0;0;0;9244;3124;12900
0;0;0;9168;3108;12904
0;0;0;9260;3180;12968
0;0;0;9260;3180;12968
0;0;0;9208;3048;12976
0;0;0;9208;3064;12844
0;0;0;9244;3024;12808
0;0;0;9260;3036;12816
0;0;0;9264;2960;12688
0;0;0;9300;2992;12720
0;0;0;9212;3028;12868
0;0;0;9252;3004;12864
0;0;0;9232;3004;12880
0;0;0;9232;3004;12880
0;0;0;9216;3008;12800
0;0;0;9284;3040;12856
0;0;0;9296;3096;12840
0;0;0;9324;3112;12872
0;0;0;9352;3052;12828
0;0;0;9236;3164;12932
0;0;0;9216;3044;12964
0;0;0;9188;3016;12900
0;0;0;9232;2976;12896
0;0;0;9232;2976;12896
0;0;0;9184;3036;12844
0;0;0;9184;3176;12848
0;0;0;9180;3084;12772
0;0;0;9260;3076;12880
0;0;0;9324;3032;12884
0;0;0;9276;2972;12864
0;0;0;9200;3028;12940
0;0;0;9148;3064;12780
0;0;0;9228;2988;12884
0;0;0;9228;2988;12884
0;0;0;9180;3016;12928
0;0;0;9240;2964;12884
0;0;0;9356;3028;12960
0;0;0;9336;3072;12852
0;0;0;9264;3092;12784
0;0;0;9208;3008;12800
0;0;0;9276;3008;12800
0;0;0;9228;3072;12900
0;0;0;9276;3016;12920
0;0;0;9276;3016;12920
0;0;0;9312;3080;12856
0;0;0;9256;3000;12780
0;0;0;9220;3088;12844
0;0;0;9292;3128;12988
0;0;0;9268;3124;12936
0;0;0;9200;3040;12884
0;0;0;9256;3048;12888
0;0;0;9216;3088;12880
0;0;0;9344;3088;12836
0;0;0;9344;3088;12836
0;0;0;9364;2996;12940
0;0;0;9344;2996;12844
0;0;0;9292;2984;12816
0;0;0;9344;3056;12876
0;0;0;9236;3116;12804
0;0;0;9180;3084;12824
0;0;0;9200;3060;12764
0;0;0;9212;3124;12828
0;0;0;9212;3124;12828
0;0;0;9252;3044;12916
0;0;0;9300;2960;12996
0;0;0;9180;3024;12896
0;0;0;9208;3096;12900
0;0;0;9220;3096;12920
0;0;0;9204;3044;12832
0;0;0;9264;3048;12948
0;0;0;9288;3096;12944
0;0;0;9272;3016;12900
0;0;0;9272;3016;12900
0;0;0;9444;3048;12912
0;0;0;9292;3068;13068
0;0;0;9240;3036;12908
0;0;0;9204;3092;12764
0;0;0;9304;3140;12744
0;0;0;9264;3124;12908
0;0;0;9260;3088;12896
0;0;0;9328;2860;12864
0;0;0;9200;2912;12808
0;0;0;9200;2912;12808
0;0;0;9276;3040;12876
0;0;0;9256;3028;12908
0;0;0;9284;3068;12912
0;0;0;9188;3000;13020
0;0;0;9176;2948;12944
0;0;0;9268;3024;12892
0;0;0;9320;3012;12936
0;0;0;9284;3084;12916
0;0;0;9272;3104;12972
0;0;0;9272;3104;12972
0;0;0;9200;3092;13012
0;0;0;9152;3048;12940
0;0;0;9132;3080;12908
0;0;0;9204;3044;13052
0;0;0;9256;3044;12972
0;0;0;9316;2940;12936
0;0;0;9192;2944;12936
0;0;0;9152;3016;13096
0;0;0;9260;3044;12988
0;0;0;9260;3044;12988
0;0;0;9260;3004;13056
0;0;0;9280;3020;13080
0;0;0;9288;3004;12968
0;0;0;9252;2936;12996
0;0;0;9312;2960;13036
0;0;0;9328;3004;13116
0;0;0;9292;2924;12980
0;0;0;9216;2916;13108
0;0;0;9260;2976;13148
0;0;0;9260;2976;13148
0;0;0;9204;2984;13028
0;0;0;9212;2972;12976
0;0;0;9132;3020;12988
0;0;0;9188;2944;12964
0;0;0;9260;3040;12892
0;0;0;9256;3000;12720
0;0;0;9236;3036;12792
0;0;0;9224;3108;12920
0;0;0;9224;3108;12920
0;0;0;9196;3068;12836
0;0;0;9336;3016;12896
0;0;0;9236;3028;12916
0;0;0;9220;3068;12812
0;0;0;9236;2952;12692
0;0;0;9288;3004;12940
0;0;0;9308;2964;12792
0;0;0;9244;3124;12752
0;0;0;9140;3028;12900
0;0;0;9140;3028;12900
0;0;0;9188;3096;12784
0;0;0;9140;3044;12836
